target,kernel,correlation_method,kernel_objective_spearman_correlation,kernel_objective_spearman_p_value,kernel_condition_number,kernel_log_abs_determinant,surrogate_normalized_mse_mean,surrogate_normalized_mse_std,surrogate_r2_mean,surrogate_r2_std,surrogate_nlpd_mean,surrogate_nlpd_std
target_len_5_refined_2,operator_histogram_kernel,spearman,0.03871563073705724,0.006445366679442207,31103457089.081024,-inf,1.2493421284244504,1.122211842474323,-0.16071928174914624,0.1523426233893096,13.183446047639297,13.893951032128678
target_len_5_refined_3,noisy_hierarchical_tree_kernel,spearman,-0.022661495147168052,0.11089582626526916,15767.313910057394,-737.1319442136615,3.2720634994553257,6.072416624152468,-0.10917955025592771,0.15379709687012413,2.5561079782327583,3.0392480073801034
target_len_5_refined_3,noisy_hierarchical_wl_kernel,spearman,-0.024626945046021382,0.0831873683993804,108185.54704287808,-776.5292906611992,3.2720634806407425,6.072416585705576,-0.10917955074989245,0.1537971062987429,2.5561076154034494,3.0392474005038044
target_len_5_refined_3,noisy_hierarchical_damg_kernel,spearman,0.13831068192586793,1.4333810555614287e-22,449.7791687977689,-453.68145102631325,3.1160207711962054,4.7733214259626635,-2.9692992328638406,6.429387927129116,3.3438565587528304,3.4745341352173633
target_len_5_refined_3,noisy_combined_hierarchical_kernel,spearman,0.09401453358708432,3.4137078996456e-11,1059.1811844939991,-462.5769126924851,3.158130324660804,4.830487895182103,-3.050670131904561,6.586937587188326,3.3698312512429993,3.525875154702984
target_len_5_refined_3,noisy_hybrid_kernel,spearman,0.20872967637642165,7.436445701073193e-50,573.3750629291575,-474.77618472108503,3.302984558069518,5.030021285009212,-3.2212148267930365,6.312803750103067,4.041849229792559,4.690900530018202
target_len_5_refined_3,noisy_hierarchical_damg_kernel_13,spearman,0.1851862160903208,1.9547310556453056e-39,293.82201588092363,-479.2831147838576,3.1160205618531753,4.7733214691268415,-2.969297791499827,6.429384874773378,3.3438487579765592,3.4745224163687314
target_len_5_refined_3,tree_kernel_1,spearman,0.003631962769300655,0.798362012808631,23996.32891020194,-409.9831340885598,2.7214271065359847,4.87512448269234,-0.3383425934795027,0.5717710946075469,85.92353235576,152.10388934028825
target_len_5_refined_3,tree_kernel_2,spearman,-0.007727409147293478,0.5867565214110486,40098.54250956629,-466.1444576198719,3.6707586252838786,6.5139126760642565,-0.8831924279393759,0.668254065496225,197.5637072620462,333.8483699650668
target_len_5_refined_3,tree_kernel_3,spearman,-0.030748793167345096,0.030515461891167852,12090.885839163104,-360.74565508926077,3.4407998455629007,6.082168147231352,-0.6880704642288695,0.4970227403665623,69.02225617089954,120.43585219780599
